-2.500000	-0.026748
-2.250000	-0.008875
-2.000000	-0.001011
-1.750000	0.020252
-1.500000	0.062396
-1.250000	0.132120
-1.000000	0.232400
-0.750000	0.359538
-0.500000	0.501597
-0.250000	0.639445
0.000000	0.750749
0.250000	0.815863
0.500000	0.823493
0.750000	0.773894
1.000000	0.678364
1.250000	0.555384
1.500000	0.425139
1.750000	0.304539
2.000000	0.204280
2.250000	0.128384
2.500000	0.093225
